ano;categoria_principal;produto;quantidade
2014;Suco;SUCO DE UVAS CONCENTRADO;39359935
2014;Outros;OUTROS PRODUTOS COMERCIALIZADOS;34963296
2014;Outros;Outros vinhos (sem informação detalhada);0
2014;Outros;Agrin (fermentado, acetico misto);0
2014;Outros;Aguardente de vinho 50°gl;0
2014;Outros;Alcool vinico;0
2014;Outros;Bagaceira (graspa);14472
2014;Outros;Base champenoise champanha;46476
2014;Outros;Base charmat champanha;75067
2014;Outros;Base espumante moscatel;37395
2014;Outros;Bebida de uva;70999
2014;Outros;Borra líquida;33381
2014;Outros;Borra seca;106400
2014;Outros;Brandy (conhaque);6625
2014;Outros;Cooler;4045218
2014;Outros;Coquetel com vinho;736496
2014;Outros;Destilado de vinho;150
2014;Outros;Filtrado doce;6267047
2014;Outros;Jeropiga;64937
2014;Outros;Mistelas;948
2014;Outros;Mosto concentrado;0
2014;Outros;Mosto de uva;1818425
2014;Outros;Mosto sulfitado;0
2014;Outros;Nectar de uva;3488907
2014;Outros;Outros produtos;639191
2014;Outros;Polpa de uva;2358125
2014;Outros;Preparado líquido para refresco;259320
2014;Outros;Refrigerante +50% suco;0
2014;Outros;Sangria;86279
2014;Outros;Vinagre balsamico;124379
2014;Outros;Vinagre duplo;969702
2014;Outros;Vinagre simples;8180657
2014;Outros;Vinho acetificado;4465675
2014;Outros;Vinho base para espumantes;0
2014;Outros;Vinho composto;450121
2014;Outros;Vinho licoroso;616904
2014;Outros;Vinho leve;0
2014;Outros;Vinho gaseificado;0
2015;Vinho de Mesa;VINHO DE MESA;209198468
2015;Outros;Tinto;182028785
2015;Outros;Rosado;1409002
2015;Outros;Branco;25760681
2015;Outros;VINHO  FINO DE MESA;20141631
2015;Outros;Tinto;15572632
2015;Outros;Rosado;169185
2015;Outros;Branco;4399814
2015;Outros;VINHO FRIZANTE;1836167
2015;Outros;VINHO ORGÂNICO;0
2015;Outros;VINHO ESPECIAL;593
2015;Outros;Tinto;593
2015;Outros;Rosado;0
2015;Outros;Branco;0
2015;Outros;ESPUMANTES;18897144
2015;Outros;Espumante  Moscatel;5010704
2015;Outros;Espumante;13886440
2015;Outros;Espumante Orgânico;0
2015;Suco;SUCO DE UVAS;115288072
2015;Outros;Suco Natural Integral;0
2015;Outros;Suco Adoçado;0
2015;Outros;Suco Reprocessado/reconstituido;0
2015;Outros;Suco Orgânico;0
2015;Outros;Outros sucos de uvas;0
2015;Suco;SUCO DE UVAS CONCENTRADO;34923477
2015;Outros;OUTROS PRODUTOS COMERCIALIZADOS;31922948
2015;Outros;Outros vinhos (sem informação detalhada);0
2015;Outros;Agrin (fermentado, acetico misto);0
2015;Outros;Aguardente de vinho 50°gl;5
2015;Outros;Alcool vinico;0
2015;Outros;Bagaceira (graspa);16268
2015;Outros;Base champenoise champanha;72774
2015;Outros;Base charmat champanha;117404
2015;Outros;Base espumante moscatel;77054
2015;Outros;Bebida de uva;2801
2015;Outros;Borra líquida;24091
2015;Outros;Borra seca;128754
2015;Outros;Brandy (conhaque);8118
2015;Outros;Cooler;3297202
2015;Outros;Coquetel com vinho;611787
2015;Outros;Destilado de vinho;0
2015;Outros;Filtrado doce;6001714
2015;Outros;Jeropiga;58860
2015;Outros;Mistelas;1144
2015;Outros;Mosto concentrado;0
2015;Outros;Mosto de uva;335966
2015;Outros;Mosto sulfitado;0
2015;Outros;Nectar de uva;3959884
2015;Outros;Outros produtos;660042
2015;Outros;Polpa de uva;2500025
2015;Outros;Preparado líquido para refresco;160245
2015;Outros;Refrigerante +50% suco;0
2015;Outros;Sangria;131599
2015;Outros;Vinagre balsamico;120677
2015;Outros;Vinagre duplo;1164527
2015;Outros;Vinagre simples;8188031
2015;Outros;Vinho acetificado;3359266
2015;Outros;Vinho base para espumantes;0
2015;Outros;Vinho composto;413735
2015;Outros;Vinho licoroso;510975
2015;Outros;Vinho leve;0
2015;Outros;Vinho gaseificado;0
2016;Vinho de Mesa;VINHO DE MESA;166769622
2016;Outros;Tinto;146646365
2016;Outros;Rosado;1391942
2016;Outros;Branco;18731315
2016;Outros;VINHO  FINO DE MESA;19630158
2016;Outros;Tinto;15228514
2016;Outros;Rosado;172351
2016;Outros;Branco;4229293
2016;Outros;VINHO FRIZANTE;1727386
2016;Outros;VINHO ORGÂNICO;0
2016;Outros;VINHO ESPECIAL;331
2016;Outros;Tinto;331
2016;Outros;Rosado;0
2016;Outros;Branco;0
2016;Outros;ESPUMANTES;16945710
2016;Outros;Espumante  Moscatel;4507467
2016;Outros;Espumante;12438243
2016;Outros;Espumante Orgânico;0
2016;Suco;SUCO DE UVAS;92290851
2016;Outros;Suco Natural Integral;0
2016;Outros;Suco Adoçado;0
2016;Outros;Suco Reprocessado/reconstituido;0
2016;Outros;Suco Orgânico;0
2016;Outros;Outros sucos de uvas;0
2016;Suco;SUCO DE UVAS CONCENTRADO;28859784
2016;Outros;OUTROS PRODUTOS COMERCIALIZADOS;27120309
2016;Outros;Outros vinhos (sem informação detalhada);0
2016;Outros;Agrin (fermentado, acetico misto);0
2016;Outros;Aguardente de vinho 50°gl;0
2016;Outros;Alcool vinico;6315
2016;Outros;Bagaceira (graspa);9301
2016;Outros;Base champenoise champanha;74805
2016;Outros;Base charmat champanha;122356
2016;Outros;Base espumante moscatel;131739
2016;Outros;Bebida de uva;1483
2016;Outros;Borra líquida;15000
2016;Outros;Borra seca;57292
2016;Outros;Brandy (conhaque);8253
2016;Outros;Cooler;2450732
2016;Outros;Coquetel com vinho;506532
2016;Outros;Destilado de vinho;6700
2016;Outros;Filtrado doce;4225414
2016;Outros;Jeropiga;14429
2016;Outros;Mistelas;835
2016;Outros;Mosto concentrado;0
2016;Outros;Mosto de uva;9458
2016;Outros;Mosto sulfitado;0
2016;Outros;Nectar de uva;3288046
2016;Outros;Outros produtos;763041
2016;Outros;Polpa de uva;1924093
2016;Outros;Preparado líquido para refresco;33684
2016;Outros;Refrigerante +50% suco;0
2016;Outros;Sangria;77070
2016;Outros;Vinagre balsamico;101991
2016;Outros;Vinagre duplo;1083539
2016;Outros;Vinagre simples;8186761
2016;Outros;Vinho acetificado;3097566
2016;Outros;Vinho base para espumantes;0
2016;Outros;Vinho composto;377685
2016;Outros;Vinho licoroso;546189
2016;Outros;Vinho leve;0
2016;Outros;Vinho gaseificado;0
2017;Vinho de Mesa;VINHO DE MESA;176059959
2017;Outros;Tinto;154309442
2017;Outros;Rosado;1097426
2017;Outros;Branco;20653091
2017;Outros;VINHO  FINO DE MESA;15874354
2017;Outros;Tinto;12021684
2017;Outros;Rosado;182080
2017;Outros;Branco;3670590
2017;Outros;VINHO FRIZANTE;1586985
2017;Outros;VINHO ORGÂNICO;0
2017;Outros;VINHO ESPECIAL;0
2017;Outros;Tinto;0
2017;Outros;Rosado;0
2017;Outros;Branco;0
2017;Outros;ESPUMANTES;17583283
2017;Outros;Espumante  Moscatel;5561181
2017;Outros;Espumante;12022102
2017;Outros;Espumante Orgânico;0
2017;Suco;SUCO DE UVAS;107243326
2017;Outros;Suco Natural Integral;0
2017;Outros;Suco Adoçado;0
2017;Outros;Suco Reprocessado/reconstituido;0
2017;Outros;Suco Orgânico;0
2017;Outros;Outros sucos de uvas;0
2017;Suco;SUCO DE UVAS CONCENTRADO;26815645
2017;Outros;OUTROS PRODUTOS COMERCIALIZADOS;28027052
2017;Outros;Outros vinhos (sem informação detalhada);0
2017;Outros;Agrin (fermentado, acetico misto);0
2017;Outros;Aguardente de vinho 50°gl;0
2017;Outros;Alcool vinico;49662
2017;Outros;Bagaceira (graspa);9257
2017;Outros;Base champenoise champanha;48866
2017;Outros;Base charmat champanha;298836
2017;Outros;Base espumante moscatel;139070
2017;Outros;Bebida de uva;10297
2017;Outros;Borra líquida;20795
2017;Outros;Borra seca;4970
2017;Outros;Brandy (conhaque);5089
2017;Outros;Cooler;2471612
2017;Outros;Coquetel com vinho;418433
2017;Outros;Destilado de vinho;0
2017;Outros;Filtrado doce;4208753
2017;Outros;Jeropiga;508
2017;Outros;Mistelas;1194
2017;Outros;Mosto concentrado;0
2017;Outros;Mosto de uva;63971
2017;Outros;Mosto sulfitado;0
2017;Outros;Nectar de uva;4727294
2017;Outros;Outros produtos;1082923
2017;Outros;Polpa de uva;1876212
2017;Outros;Preparado líquido para refresco;30519
2017;Outros;Refrigerante +50% suco;0
2017;Outros;Sangria;62272
2017;Outros;Vinagre balsamico;81944
2017;Outros;Vinagre duplo;975992
2017;Outros;Vinagre simples;7686691
2017;Outros;Vinho acetificado;2769202
2017;Outros;Vinho base para espumantes;0
2017;Outros;Vinho composto;485944
2017;Outros;Vinho licoroso;496746
2017;Outros;Vinho leve;0
2017;Outros;Vinho gaseificado;0
2018;Vinho de Mesa;VINHO DE MESA;177186273
2018;Outros;Tinto;155115499
2018;Outros;Rosado;1972944
2018;Outros;Branco;20097830
2018;Outros;VINHO  FINO DE MESA;14826143
2018;Outros;Tinto;11150517
2018;Outros;Rosado;262430
2018;Outros;Branco;3413196
2018;Outros;VINHO FRIZANTE;1638337
2018;Outros;VINHO ORGÂNICO;0
2018;Outros;VINHO ESPECIAL;0
2018;Outros;Tinto;0
2018;Outros;Rosado;0
2018;Outros;Branco;0
2018;Outros;ESPUMANTES;18218375
2018;Outros;Espumante  Moscatel;6526075
2018;Outros;Espumante;11692300
2018;Outros;Espumante Orgânico;0
2018;Suco;SUCO DE UVAS;140472108
2018;Outros;Suco Natural Integral;0
2018;Outros;Suco Adoçado;0
2018;Outros;Suco Reprocessado/reconstituido;0
2018;Outros;Suco Orgânico;0
2018;Outros;Outros sucos de uvas;0
2018;Suco;SUCO DE UVAS CONCENTRADO;23572263
2018;Outros;OUTROS PRODUTOS COMERCIALIZADOS;31246158
2018;Outros;Outros vinhos (sem informação detalhada);3734763
2018;Outros;Agrin (fermentado, acetico misto);0
2018;Outros;Aguardente de vinho 50°gl;0
2018;Outros;Alcool vinico;21575
2018;Outros;Bagaceira (graspa);6929
2018;Outros;Base champenoise champanha;74941
2018;Outros;Base charmat champanha;287361
2018;Outros;Base espumante moscatel;109200
2018;Outros;Bebida de uva;10330
2018;Outros;Borra líquida;11600
2018;Outros;Borra seca;721280
2018;Outros;Brandy (conhaque);4652
2018;Outros;Cooler;3091682
2018;Outros;Coquetel com vinho;349836
2018;Outros;Destilado de vinho;82
2018;Outros;Filtrado doce;3867645
2018;Outros;Jeropiga;173
2018;Outros;Mistelas;1902
2018;Outros;Mosto concentrado;0
2018;Outros;Mosto de uva;715708
2018;Outros;Mosto sulfitado;0
2018;Outros;Nectar de uva;3517417
2018;Outros;Outros produtos;1773526
2018;Outros;Polpa de uva;1853162
2018;Outros;Preparado líquido para refresco;76888
2018;Outros;Refrigerante +50% suco;40574
2018;Outros;Sangria;58498
2018;Outros;Vinagre balsamico;133714
2018;Outros;Vinagre duplo;888589
2018;Outros;Vinagre simples;6994467
2018;Outros;Vinho acetificado;2158993
2018;Outros;Vinho base para espumantes;0
2018;Outros;Vinho composto;249165
2018;Outros;Vinho licoroso;491165
2018;Outros;Vinho leve;198
2018;Outros;Vinho gaseificado;143
2019;Vinho de Mesa;VINHO DE MESA;180446489
2019;Outros;Tinto;158519218
2019;Outros;Rosado;1265435
2019;Outros;Branco;20661836
2019;Outros;VINHO  FINO DE MESA;15684588
2019;Outros;Tinto;11433702
2019;Outros;Rosado;503524
2019;Outros;Branco;3747362
2019;Outros;VINHO FRIZANTE;1826433
2019;Outros;VINHO ORGÂNICO;2554
2019;Outros;VINHO ESPECIAL;0
2019;Outros;Tinto;0
2019;Outros;Rosado;0
2019;Outros;Branco;0
2019;Outros;ESPUMANTES;22759859
2019;Outros;Espumante  Moscatel;8997187
2019;Outros;Espumante;13762361
2019;Outros;Espumante Orgânico;311
2019;Suco;SUCO DE UVAS;147907617
2019;Outros;Suco Natural Integral;131628685
2019;Outros;Suco Adoçado;0
2019;Outros;Suco Reprocessado/reconstituido;7759932
2019;Outros;Suco Orgânico;416849
2019;Outros;Outros sucos de uvas;8102151
2019;Suco;SUCO DE UVAS CONCENTRADO;28721470
2019;Outros;OUTROS PRODUTOS COMERCIALIZADOS;34794651
2019;Outros;Outros vinhos (sem informação detalhada);310886
2019;Outros;Agrin (fermentado, acetico misto);0
2019;Outros;Aguardente de vinho 50°gl;0
2019;Outros;Alcool vinico;0
2019;Outros;Bagaceira (graspa);8746
2019;Outros;Base champenoise champanha;65692
2019;Outros;Base charmat champanha;271714
2019;Outros;Base espumante moscatel;115468
2019;Outros;Bebida de uva;498512
2019;Outros;Borra líquida;17398
2019;Outros;Borra seca;153770
2019;Outros;Brandy (conhaque);5015
2019;Outros;Cooler;3782516
2019;Outros;Coquetel com vinho;269701
2019;Outros;Destilado de vinho;309
2019;Outros;Filtrado doce;4076204
2019;Outros;Jeropiga;0
2019;Outros;Mistelas;3765
2019;Outros;Mosto concentrado;0
2019;Outros;Mosto de uva;5736852
2019;Outros;Mosto sulfitado;94000
2019;Outros;Nectar de uva;4006608
2019;Outros;Outros produtos;2294581
2019;Outros;Polpa de uva;1838395
2019;Outros;Preparado líquido para refresco;52567
2019;Outros;Refrigerante +50% suco;110648
2019;Outros;Sangria;67279
2019;Outros;Vinagre balsamico;211653
2019;Outros;Vinagre duplo;1130092
2019;Outros;Vinagre simples;6246945
2019;Outros;Vinho acetificado;2592380
2019;Outros;Vinho base para espumantes;0
2019;Outros;Vinho composto;366549
2019;Outros;Vinho licoroso;465964
2019;Outros;Vinho leve;306
2019;Outros;Vinho gaseificado;136
2020;Vinho de Mesa;VINHO DE MESA;215557931
2020;Outros;Tinto;189573423
2020;Outros;Rosado;1394901
2020;Outros;Branco;24589607
2020;Outros;VINHO  FINO DE MESA;24310834
2020;Outros;Tinto;18202453
2020;Outros;Rosado;993248
2020;Outros;Branco;5115133
2020;Outros;VINHO FRIZANTE;2557585
2020;Outros;VINHO ORGÂNICO;10718
2020;Outros;VINHO ESPECIAL;0
2020;Outros;Tinto;0
2020;Outros;Rosado;0
2020;Outros;Branco;0
2020;Outros;ESPUMANTES;22610762
2020;Outros;Espumante  Moscatel;9298571
2020;Outros;Espumante;13311450
2020;Outros;Espumante Orgânico;742
2020;Suco;SUCO DE UVAS;144889668
2020;Outros;Suco Natural Integral;114453657
2020;Outros;Suco Adoçado;0
2020;Outros;Suco Reprocessado/reconstituido;22066742
2020;Outros;Suco Orgânico;553391
2020;Outros;Outros sucos de uvas;7815879
2020;Suco;SUCO DE UVAS CONCENTRADO;22422414
2020;Outros;OUTROS PRODUTOS COMERCIALIZADOS;26547242
2020;Outros;Outros vinhos (sem informação detalhada);192057
2020;Outros;Agrin (fermentado, acetico misto);0
2020;Outros;Aguardente de vinho 50°gl;866
2020;Outros;Alcool vinico;6640
2020;Outros;Bagaceira (graspa);7610
2020;Outros;Base champenoise champanha;8772
2020;Outros;Base charmat champanha;123
2020;Outros;Base espumante moscatel;23703
2020;Outros;Bebida de uva;354511
2020;Outros;Borra líquida;22975
2020;Outros;Borra seca;146260
2020;Outros;Brandy (conhaque);7966
2020;Outros;Cooler;6260381
2020;Outros;Coquetel com vinho;205664
2020;Outros;Destilado de vinho;200
2020;Outros;Filtrado doce;2415338
2020;Outros;Jeropiga;1267
2020;Outros;Mistelas;1201
2020;Outros;Mosto concentrado;0
2020;Outros;Mosto de uva;48044
2020;Outros;Mosto sulfitado;0
2020;Outros;Nectar de uva;3319597
2020;Outros;Outros produtos;2543754
2020;Outros;Polpa de uva;1129453
2020;Outros;Preparado líquido para refresco;11366
2020;Outros;Refrigerante +50% suco;144945
2020;Outros;Sangria;11017
2020;Outros;Vinagre balsamico;248771
2020;Outros;Vinagre duplo;1075579
2020;Outros;Vinagre simples;6049584
2020;Outros;Vinho acetificado;1879227
2020;Outros;Vinho base para espumantes;0
2020;Outros;Vinho composto;63625
2020;Outros;Vinho licoroso;362340
2020;Outros;Vinho leve;396
2020;Outros;Vinho gaseificado;4012
2021;Vinho de Mesa;VINHO DE MESA;210012238
2021;Outros;Tinto;185653678
2021;Outros;Rosado;1931606
2021;Outros;Branco;22426954
2021;Outros;VINHO  FINO DE MESA;27080445
2021;Outros;Tinto;19337862
2021;Outros;Rosado;1603537
2021;Outros;Branco;6139046
2021;Outros;VINHO FRIZANTE;3696762
2021;Outros;VINHO ORGÂNICO;18686
2021;Outros;VINHO ESPECIAL;0
2021;Outros;Tinto;0
2021;Outros;Rosado;0
2021;Outros;Branco;0
2021;Outros;ESPUMANTES;31242697
2021;Outros;Espumante  Moscatel;12240059
2021;Outros;Espumante;19001999
2021;Outros;Espumante Orgânico;639
2021;Suco;SUCO DE UVAS;147753321
2021;Outros;Suco Natural Integral;115173833
2021;Outros;Suco Adoçado;0
2021;Outros;Suco Reprocessado/reconstituido;26136089
2021;Outros;Suco Orgânico;902299
2021;Outros;Outros sucos de uvas;5541100
2021;Suco;SUCO DE UVAS CONCENTRADO;26730942
2021;Outros;OUTROS PRODUTOS COMERCIALIZADOS;26657930
2021;Outros;Outros vinhos (sem informação detalhada);17618
2021;Outros;Agrin (fermentado, acetico misto);0
2021;Outros;Aguardente de vinho 50°gl;0
2021;Outros;Alcool vinico;0
2021;Outros;Bagaceira (graspa);7676
2021;Outros;Base champenoise champanha;9580
2021;Outros;Base charmat champanha;4230
2021;Outros;Base espumante moscatel;49734
2021;Outros;Bebida de uva;324298
2021;Outros;Borra líquida;935
2021;Outros;Borra seca;414100
2021;Outros;Brandy (conhaque);7311
2021;Outros;Cooler;6107943
2021;Outros;Coquetel com vinho;244184
2021;Outros;Destilado de vinho;175
2021;Outros;Filtrado doce;2430821
2021;Outros;Jeropiga;1763
2021;Outros;Mistelas;9075
2021;Outros;Mosto concentrado;0
2021;Outros;Mosto de uva;803171
2021;Outros;Mosto sulfitado;0
2021;Outros;Nectar de uva;4021229
2021;Outros;Outros produtos;2105686
2021;Outros;Polpa de uva;1002033
2021;Outros;Preparado líquido para refresco;23455
2021;Outros;Refrigerante +50% suco;175954
2021;Outros;Sangria;17222
2021;Outros;Vinagre balsamico;332217
2021;Outros;Vinagre duplo;795060
2021;Outros;Vinagre simples;5647166
2021;Outros;Vinho acetificado;1448086
2021;Outros;Vinho base para espumantes;0
2021;Outros;Vinho composto;227116
2021;Outros;Vinho licoroso;376597
2021;Outros;Vinho leve;0
2021;Outros;Vinho gaseificado;53495
2022;Vinho de Mesa;VINHO DE MESA;187939996
2022;Outros;Tinto;165067340
2022;Outros;Rosado;2213723
2022;Outros;Branco;20658933
2022;Outros;VINHO  FINO DE MESA;21533487
2022;Outros;Tinto;15258778
2022;Outros;Rosado;1318396
2022;Outros;Branco;4956314
2022;Outros;VINHO FRIZANTE;2875864
2022;Outros;VINHO ORGÂNICO;14947
2022;Outros;VINHO ESPECIAL;0
2022;Outros;Tinto;0
2022;Outros;Rosado;0
2022;Outros;Branco;0
2022;Outros;ESPUMANTES;29525942
2022;Outros;Espumante  Moscatel;12204315
2022;Outros;Espumante;17321031
2022;Outros;Espumante Orgânico;597
2022;Suco;SUCO DE UVAS;157125036
2022;Outros;Suco Natural Integral;115394795
2022;Outros;Suco Adoçado;0
2022;Outros;Suco Reprocessado/reconstituido;35139154
2022;Outros;Suco Orgânico;1002685
2022;Outros;Outros sucos de uvas;5588403
2022;Suco;SUCO DE UVAS CONCENTRADO;33632834
2022;Outros;OUTROS PRODUTOS COMERCIALIZADOS;31704382
2022;Outros;Outros vinhos (sem informação detalhada);8812
2022;Outros;Agrin (fermentado, acetico misto);0
2022;Outros;Aguardente de vinho 50°gl;0
2022;Outros;Alcool vinico;0
2022;Outros;Bagaceira (graspa);5594
2022;Outros;Base champenoise champanha;60958
2022;Outros;Base charmat champanha;226901
2022;Outros;Base espumante moscatel;720603
2022;Outros;Bebida de uva;139943
2022;Outros;Borra líquida;49840
2022;Outros;Borra seca;122525
2022;Outros;Brandy (conhaque);4407
2022;Outros;Cooler;4505384
2022;Outros;Coquetel com vinho;292420
2022;Outros;Destilado de vinho;33
2022;Outros;Filtrado doce;2339403
2022;Outros;Jeropiga;1392
2022;Outros;Mistelas;4080
2022;Outros;Mosto concentrado;0
2022;Outros;Mosto de uva;1579638
2022;Outros;Mosto sulfitado;0
2022;Outros;Nectar de uva;4719055
2022;Outros;Outros produtos;7406812
2022;Outros;Polpa de uva;1058011
2022;Outros;Preparado líquido para refresco;19711
2022;Outros;Refrigerante +50% suco;265026
2022;Outros;Sangria;95605
2022;Outros;Vinagre balsamico;296664
2022;Outros;Vinagre duplo;987142
2022;Outros;Vinagre simples;5309881
2022;Outros;Vinho acetificado;1052563
2022;Outros;Vinho base para espumantes;0
2022;Outros;Vinho composto;32000
2022;Outros;Vinho licoroso;385006
2022;Outros;Vinho leve;27
2022;Outros;Vinho gaseificado;14947
2023;Vinho de Mesa;VINHO DE MESA;187016848
2023;Outros;Tinto;165097539
2023;Outros;Rosado;2520748
2023;Outros;Branco;19398561
2023;Outros;VINHO  FINO DE MESA;18589310
2023;Outros;Tinto;12450606
2023;Outros;Rosado;1214583
2023;Outros;Branco;4924121
2023;Outros;VINHO FRIZANTE;2843600
2023;Outros;VINHO ORGÂNICO;9123
2023;Outros;VINHO ESPECIAL;0
2023;Outros;Tinto;0
2023;Outros;Rosado;0
2023;Outros;Branco;0
2023;Outros;ESPUMANTES;29381635
2023;Outros;Espumante  Moscatel;9771698
2023;Outros;Espumante;19609379
2023;Outros;Espumante Orgânico;558
2023;Suco;SUCO DE UVAS;166708720
2023;Outros;Suco Natural Integral;129419407
2023;Outros;Suco Adoçado;128599
2023;Outros;Suco Reprocessado/reconstituido;34402925
2023;Outros;Suco Orgânico;932154
2023;Outros;Outros sucos de uvas;1825635
2023;Suco;SUCO DE UVAS CONCENTRADO;37852507
2023;Outros;OUTROS PRODUTOS COMERCIALIZADOS;29889342
2023;Outros;Outros vinhos (sem informação detalhada);8152
2023;Outros;Agrin (fermentado, acetico misto);0
2023;Outros;Aguardente de vinho 50°gl;111
2023;Outros;Alcool vinico;0
2023;Outros;Bagaceira (graspa);0
2023;Outros;Base champenoise champanha;66290
2023;Outros;Base charmat champanha;184040
2023;Outros;Base espumante moscatel;722984
2023;Outros;Bebida de uva;16780
2023;Outros;Borra líquida;72600
2023;Outros;Borra seca;53220
2023;Outros;Brandy (conhaque);4506
2023;Outros;Cooler;4321881
2023;Outros;Coquetel com vinho;397156
2023;Outros;Destilado de vinho;245
2023;Outros;Filtrado doce;2366601
2023;Outros;Jeropiga;346
2023;Outros;Mistelas;1668
2023;Outros;Mosto concentrado;0
2023;Outros;Mosto de uva;359626
2023;Outros;Mosto sulfitado;0
2023;Outros;Nectar de uva;3604413
2023;Outros;Outros produtos;7459271
2023;Outros;Polpa de uva;1331651
2023;Outros;Preparado líquido para refresco;17178
2023;Outros;Refrigerante +50% suco;501876
2023;Outros;Sangria;84157
2023;Outros;Vinagre balsamico;338926
2023;Outros;Vinagre duplo;1769130
2023;Outros;Vinagre simples;5047280
2023;Outros;Vinho acetificado;194020
2023;Outros;Vinho base para espumantes;0
2023;Outros;Vinho composto;981
2023;Outros;Vinho licoroso;421974
2023;Outros;Vinho leve;132064
2023;Outros;Vinho gaseificado;410215
